Carpet Area,Bedrooms,Bathrooms,Floors,Year Built,Location,Price (in rupees)
608,3,3.5,1.0,1986,Pune,"3,610,197.0"
"1,025",1,3.7,2.5,1967,Pune,"5,453,387.0"
"1,998",2,1.7,2.0,1946,Mumbai,"15,305,364.0"
"1,449",2,1.9,2.5,1930,Delhi,"9,754,150.9"
"2,167",3,1.9,1.5,1937,Mumbai,"16,816,900.5"
"3,684",5,2.9,1.5,1999,Bangalore,"22,992,303.599999998"
"1,105",3,2.1,1.0,1950,Delhi,"7,760,513.8"
"2,894",2,3.0,3.0,1923,Rural,"8,945,153.4"
"2,124",3,1.0,3.0,1911,Rural,"6,631,286.399999999"
"4,902",3,2.8,2.0,1917,Mumbai,"37,321,029.0"
"1,557",4,2.2,1.0,2007,Bangalore,"9,842,073.6"
"1,868",4,2.9,1.0,2018,Delhi,"12,791,987.0"
"2,171",3,3.7,2.0,1970,Jaipur,"9,009,303.200000001"
"4,238",1,3.9,2.0,1988,Jaipur,"17,252,786.400000002"
"1,427",3,2.7,1.5,1992,Delhi,"9,771,015.8"
"4,125",5,1.5,2.0,1921,Pune,"21,224,303.0"
"3,236",3,3.8,2.5,1959,Mumbai,"25,021,593.0"
"1,204",2,2.4,1.0,1974,Rural,"3,861,219.5999999996"
782,5,2.1,2.0,2013,Rural,"2,684,266.1999999997"
"4,329",2,1.4,2.0,1978,Rural,"13,111,874.4"
"4,183",5,3.7,2.0,1957,Bangalore,"25,814,078.4"
"1,470",5,3.9,1.5,1971,Mumbai,"12,173,607.0"
"4,572",2,3.9,2.5,1940,Delhi,"30,255,408.3"
988,3,2.4,1.5,1953,Bangalore,"6,404,863.2"
"3,606",5,3.6,2.0,1909,Rural,"11,228,463.0"
"3,353",1,3.1,1.0,1974,Jaipur,"13,669,425.600000001"
"2,589",2,2.4,2.5,1917,Delhi,"17,162,993.900000002"
669,2,3.5,1.0,1995,Pune,"3,765,802.0"
"4,516",3,2.4,1.5,1979,Delhi,"29,886,413.7"
"2,092",3,3.4,2.0,1956,Delhi,"14,122,395.3"
"1,065",5,3.9,1.5,1983,Rural,"3,602,290.8"
"1,917",2,3.0,2.5,2013,Rural,"5,999,300.399999999"
"3,867",3,3.8,1.5,1923,Rural,"11,864,144.4"
884,2,2.6,1.0,1983,Mumbai,"7,218,633.0"
"3,145",1,1.7,2.5,1945,Rural,"9,502,462.2"
"3,635",2,2.7,1.5,2013,Rural,"11,122,308.0"
"4,676",5,2.6,2.0,1965,Pune,"23,934,236.0"
"3,756",1,1.8,2.0,1934,Pune,"18,950,500.0"
737,1,3.1,3.0,1973,Bangalore,"4,687,898.399999999"
"3,940",4,1.5,1.5,2001,Jaipur,"16,182,805.600000001"
"2,432",3,2.5,2.0,1998,Pune,"12,593,713.0"
"3,661",1,1.7,1.5,1903,Rural,"11,136,633.6"
"3,076",4,3.9,1.5,2015,Bangalore,"19,080,318.0"
"4,683",5,1.6,2.0,1999,Bangalore,"28,698,238.8"
"2,571",3,3.8,2.5,1936,Rural,"7,996,900.8"
831,2,3.8,2.5,1956,Bangalore,"5,463,852.0"
"3,629",2,2.1,3.0,1962,Rural,"11,019,216.0"
"3,011",2,1.1,1.5,2006,Bangalore,"18,280,390.8"
"3,549",1,3.2,1.5,1945,Bangalore,"21,584,181.599999998"
"4,784",3,1.5,1.5,1951,Delhi,"31,621,552.3"
"4,035",5,2.9,2.0,1908,Bangalore,"25,033,270.8"
852,4,1.6,2.0,1989,Rural,"2,872,746.6"
"3,622",3,1.1,1.5,2019,Bangalore,"22,147,528.8"
"2,531",4,1.1,3.0,1920,Pune,"13,114,300.0"
"1,359",4,2.9,3.0,1989,Rural,"4,390,339.2"
"3,426",2,3.5,1.5,1969,Bangalore,"20,984,898.0"
"4,762",1,3.6,1.0,1911,Mumbai,"36,275,538.0"
"4,544",1,2.9,2.5,1966,Jaipur,"18,343,992.8"
"4,696",5,2.0,1.0,1917,Bangalore,"28,797,982.8"
"1,670",5,2.7,1.5,1972,Rural,"5,412,951.6"
"2,628",2,3.0,3.0,2002,Delhi,"17,655,851.2"
"3,127",4,2.9,1.5,2011,Mumbai,"24,254,226.0"
"4,133",2,1.7,2.5,1941,Rural,"12,614,153.4"
"2,105",1,2.8,1.5,1963,Mumbai,"16,220,955.0"
"3,433",1,2.2,1.0,1931,Delhi,"22,626,078.8"
571,2,2.4,1.0,2014,Pune,"3,099,086.0"
"2,792",3,3.1,2.5,1901,Pune,"14,503,755.0"
"1,733",1,3.0,1.0,1945,Delhi,"11,484,821.4"
693,5,1.6,1.5,1973,Delhi,"5,212,556.7"
"4,927",3,1.0,3.0,1959,Jaipur,"20,062,708.8"
"4,082",2,3.6,3.0,1918,Delhi,"27,022,010.6"
"4,888",3,3.1,2.0,1906,Bangalore,"29,878,659.599999998"
"1,229",4,3.7,1.5,1954,Mumbai,"10,062,727.5"
535,3,1.8,2.0,1989,Bangalore,"3,710,053.1999999997"
744,2,4.0,3.0,1901,Jaipur,"3,331,074.4000000004"
"3,966",4,2.3,1.5,1928,Pune,"20,371,785.0"
"4,267",5,3.7,3.0,1901,Bangalore,"26,343,068.4"
"4,785",5,2.9,3.0,1934,Jaipur,"19,688,239.2"
"2,281",1,1.8,3.0,1989,Rural,"6,945,989.399999999"
"3,354",3,2.0,2.0,1985,Delhi,"22,351,357.6"
"1,715",2,2.9,3.0,1959,Mumbai,"13,501,314.0"
"1,115",5,3.0,1.0,1947,Rural,"3,780,151.8"
"4,663",5,2.7,2.5,1904,Rural,"14,419,533.0"
953,3,3.8,1.0,2006,Mumbai,"8,013,799.5"
"3,804",2,3.0,2.0,1955,Delhi,"25,293,661.900000002"
"2,031",2,1.5,1.0,1987,Bangalore,"12,564,463.2"
"2,275",4,1.2,3.0,1997,Bangalore,"14,271,301.2"
"2,989",5,3.5,3.0,1967,Bangalore,"18,818,424.0"
"1,649",3,1.9,1.0,1900,Mumbai,"13,081,219.5"
"4,206",5,3.9,3.0,2021,Delhi,"28,130,627.2"
"4,728",3,3.2,3.0,1924,Jaipur,"19,226,227.2"
"4,991",1,1.9,1.0,1951,Pune,"25,063,237.0"
"2,637",3,3.9,2.0,1968,Bangalore,"16,519,299.6"
582,2,1.2,2.0,1933,Bangalore,"3,711,571.1999999997"
"2,023",1,2.5,2.0,1981,Jaipur,"8,195,283.2"
"3,880",3,1.5,2.5,1936,Mumbai,"29,617,231.5"
"3,079",5,3.8,2.0,1911,Mumbai,"24,109,743.0"
"1,607",4,1.1,3.0,1913,Jaipur,"6,861,148.0"
"2,574",5,3.2,2.0,1949,Jaipur,"10,766,109.600000001"
"4,974",1,3.6,2.5,2024,Jaipur,"20,118,975.2"
"2,424",1,1.8,3.0,2002,Bangalore,"14,749,449.6"
"4,812",1,3.2,1.0,2012,Pune,"24,306,520.0"
880,3,1.3,2.5,1977,Delhi,"6,256,562.0"
"1,136",2,1.5,2.0,1943,Jaipur,"4,769,208.0"
"1,299",1,3.9,2.5,1908,Jaipur,"5,400,958.4"
"4,283",2,1.7,3.0,1967,Rural,"13,006,253.4"
"4,512",1,1.9,3.0,1941,Delhi,"29,482,164.400000002"
"3,055",4,3.7,2.0,1982,Rural,"9,525,767.4"
782,5,1.9,3.0,1922,Mumbai,"6,668,475.0"
"4,809",3,2.5,2.0,2009,Bangalore,"29,260,306.8"
"1,679",4,1.9,2.0,1992,Jaipur,"7,082,085.600000001"
"2,546",4,3.1,1.0,1972,Rural,"7,966,473.6"
"1,354",2,3.9,1.0,1988,Delhi,"9,436,039.6"
"1,116",4,1.3,1.0,1916,Pune,"6,117,474.0"
"3,730",3,3.4,3.0,1969,Mumbai,"28,580,938.5"
"2,588",1,2.7,1.0,1999,Bangalore,"15,702,238.799999999"
"4,373",5,2.6,1.0,1950,Pune,"22,446,773.0"
"1,528",3,2.9,2.5,1911,Delhi,"10,584,472.6"
"1,544",5,3.5,2.5,1987,Rural,"5,064,208.8"
"1,145",4,3.1,3.0,2008,Pune,"6,194,032.0"
"1,440",3,2.5,1.0,1957,Jaipur,"6,068,455.2"
"4,837",2,1.1,2.5,1990,Pune,"24,341,274.0"
842,5,2.2,1.5,1914,Rural,"2,838,721.8"
"2,166",2,3.7,1.5,1901,Jaipur,"8,977,580.8"
"2,964",5,2.7,1.5,2016,Bangalore,"18,585,772.8"
537,4,2.1,1.0,1955,Rural,"1,896,542.4"
"4,931",5,1.2,3.0,2023,Bangalore,"30,270,912.0"
"2,660",1,3.9,3.0,1932,Pune,"13,532,980.0"
750,1,1.7,1.5,1961,Jaipur,"3,137,795.2"
"3,916",5,3.0,2.5,2024,Rural,"12,142,462.799999999"
"4,445",5,2.8,2.0,1947,Pune,"22,856,311.0"
763,4,1.5,2.5,1966,Mumbai,"6,296,379.0"
"1,914",1,1.6,2.5,1948,Delhi,"12,702,506.700000001"
"2,121",2,3.8,1.5,1954,Jaipur,"8,745,886.4"
"2,253",3,4.0,2.5,2006,Bangalore,"14,155,116.0"
"1,061",2,2.1,1.5,1912,Bangalore,"6,812,391.6"
"4,082",3,2.5,1.0,1900,Bangalore,"24,949,741.2"
"1,657",3,2.6,1.0,1954,Jaipur,"6,934,286.4"
"2,265",3,1.4,3.0,1928,Jaipur,"9,369,257.6"
"4,656",5,3.9,2.5,1917,Pune,"23,921,298.0"
"4,335",1,1.9,1.5,1975,Jaipur,"17,544,008.8"
"4,041",4,2.3,1.5,1920,Mumbai,"30,952,230.0"
"3,629",4,3.6,2.5,1982,Pune,"18,735,272.0"
"3,756",4,3.1,2.5,1932,Rural,"11,654,223.6"
"3,603",1,1.9,1.0,1961,Rural,"10,966,861.799999999"
"4,764",5,1.2,2.0,1953,Rural,"14,573,787.6"
"1,545",4,1.4,1.0,1939,Jaipur,"6,551,426.4"
"3,357",5,2.2,1.5,1945,Pune,"17,366,741.0"
"1,602",2,2.3,2.0,2017,Delhi,"10,906,303.200000001"
"3,235",1,2.4,2.5,1921,Mumbai,"24,641,685.0"
886,2,1.2,2.5,2024,Delhi,"6,109,977.9"
"2,112",1,1.1,2.5,1929,Jaipur,"8,573,496.8"
"2,065",5,2.9,3.0,1938,Bangalore,"13,257,768.0"
"3,855",5,1.5,3.0,1996,Pune,"19,830,727.0"
"2,876",2,3.0,2.0,1968,Mumbai,"22,144,341.0"
"3,007",1,1.5,3.0,2001,Rural,"9,113,865.6"
"2,700",4,2.6,3.0,1961,Pune,"13,989,113.0"
"4,504",4,1.8,1.0,1916,Jaipur,"18,403,334.400000002"
"3,272",3,1.6,2.5,1973,Jaipur,"13,450,313.600000001"
"1,306",2,1.7,2.0,1987,Pune,"6,825,822.0"
"4,283",5,2.3,1.0,1982,Jaipur,"17,611,006.400000002"
"3,529",2,2.6,2.0,2011,Jaipur,"14,307,627.200000001"
"1,140",4,3.5,2.5,2000,Delhi,"8,142,270.5"
"4,586",3,3.2,2.0,1962,Bangalore,"28,119,106.8"
"3,495",1,1.6,2.0,1930,Bangalore,"21,131,544.0"
"2,738",4,2.3,3.0,1953,Bangalore,"16,979,116.8"
"2,599",4,1.1,2.0,2010,Rural,"8,032,836.0"
"3,142",2,2.7,3.0,1964,Pune,"16,108,361.0"
"2,888",1,3.1,3.0,2009,Rural,"8,840,580.6"
"4,612",4,3.2,2.5,1936,Delhi,"30,579,502.2"
"4,585",3,1.4,2.0,1974,Rural,"13,937,587.2"
741,5,2.5,3.0,1906,Jaipur,"3,409,712.0"
"4,249",4,3.6,3.0,1961,Rural,"13,110,910.2"
"1,934",2,1.6,1.5,1926,Mumbai,"14,873,724.0"
"4,889",4,1.2,3.0,1999,Delhi,"32,414,358.6"
"1,933",2,1.8,3.0,1921,Pune,"10,001,808.0"
"1,939",1,1.3,2.0,2006,Mumbai,"14,936,619.0"
"4,777",4,1.2,2.5,1959,Rural,"14,641,456.2"
"3,468",3,1.7,2.5,2010,Bangalore,"21,223,185.599999998"
"4,948",4,2.1,2.5,1972,Mumbai,"37,833,868.5"
"4,664",5,3.2,2.0,2006,Jaipur,"19,235,266.400000002"
976,3,1.2,1.0,1942,Rural,"3,128,950.8"
"4,920",5,3.9,3.0,1918,Bangalore,"30,424,288.799999997"
"4,065",4,1.0,2.0,1909,Pune,"20,799,184.0"
"1,818",3,3.4,1.5,1933,Delhi,"12,469,013.700000001"
"4,678",3,1.0,2.5,2019,Delhi,"30,991,932.400000002"
"4,157",5,1.8,2.0,1966,Bangalore,"25,576,310.4"
"1,788",1,3.8,1.5,1917,Delhi,"11,949,225.6"
768,5,2.3,1.5,1938,Bangalore,"5,287,162.8"
"3,435",3,2.0,1.5,1939,Pune,"17,647,914.0"
"4,896",4,3.0,1.5,1904,Delhi,"32,615,784.5"
"1,521",4,3.3,2.0,1928,Pune,"8,126,329.0"
589,1,3.8,1.0,1906,Jaipur,"2,564,729.6"
"2,425",4,3.7,2.0,1949,Mumbai,"18,994,545.0"
"4,955",3,3.1,1.0,2008,Bangalore,"30,231,662.4"
"3,573",4,1.1,1.0,1987,Delhi,"23,944,155.3"
"3,747",3,1.9,1.5,1942,Jaipur,"15,309,865.600000001"
"1,648",4,1.9,2.0,1958,Mumbai,"13,066,872.0"
"2,102",1,2.0,3.0,2008,Pune,"10,685,126.0"
"2,302",4,1.3,3.0,1901,Jaipur,"9,549,611.200000001"
504,2,1.1,3.0,1950,Pune,"2,772,119.0"
"2,664",2,1.7,2.0,1900,Mumbai,"20,461,452.0"
"3,561",3,2.8,1.0,2003,Rural,"10,952,281.2"
930,3,1.0,1.5,2001,Jaipur,"4,023,537.6"
889,4,3.7,3.0,1946,Pune,"5,084,075.0"
"4,050",2,3.8,3.0,1918,Rural,"12,424,791.6"
"4,042",4,2.8,2.5,2015,Delhi,"26,950,272.7"
"1,873",3,1.2,1.5,1934,Jaipur,"7,824,510.4"
"4,679",5,3.9,1.0,2005,Mumbai,"36,141,031.5"
"3,148",2,2.9,3.0,1901,Mumbai,"24,120,079.5"
"3,798",2,2.6,3.0,1934,Mumbai,"29,032,869.0"
952,5,2.4,3.0,1956,Delhi,"6,904,560.0"
822,5,1.4,1.0,1980,Mumbai,"7,079,269.5"
"4,514",2,3.4,2.5,2002,Pune,"22,858,826.0"
"2,488",2,2.5,2.0,1948,Delhi,"16,719,124.5"
"1,628",2,1.1,3.0,1940,Bangalore,"10,057,370.4"
"1,609",3,1.5,2.0,1953,Jaipur,"6,806,966.4"
"3,050",2,1.9,1.0,1938,Delhi,"20,209,603.7"
"1,005",1,3.7,1.0,1997,Delhi,"6,825,198.9"
"1,679",2,2.4,2.5,1932,Mumbai,"13,059,304.5"
995,5,3.8,2.5,2004,Jaipur,"4,563,540.8"
885,1,1.8,3.0,1902,Pune,"4,536,621.0"
"4,034",5,4.0,1.5,1952,Pune,"20,968,682.0"
"4,114",5,3.9,2.5,1904,Mumbai,"31,947,436.5"
"2,396",4,3.1,1.5,1924,Delhi,"16,328,000.0"
"4,354",2,3.3,2.0,1924,Rural,"13,269,023.4"
"4,017",2,1.1,1.5,1984,Mumbai,"30,373,875.0"
"2,834",2,1.7,3.0,2020,Rural,"8,685,288.0"
"4,796",5,1.6,1.0,1906,Jaipur,"19,605,234.400000002"
"1,310",1,3.9,2.5,1986,Jaipur,"5,444,327.2"
"1,382",2,2.2,3.0,1996,Bangalore,"8,627,650.799999999"
"1,902",2,2.8,1.0,1979,Rural,"5,902,044.0"
"4,294",1,1.8,1.0,1974,Mumbai,"32,411,365.5"
"1,788",1,1.8,2.0,1933,Rural,"5,422,586.399999999"
"1,397",2,2.3,2.0,1920,Jaipur,"5,801,096.0"
"2,904",4,2.0,2.0,2004,Jaipur,"12,034,844.8"
"1,716",2,3.3,3.0,1947,Pune,"8,913,167.0"
"3,455",2,2.9,2.5,2005,Pune,"17,680,537.0"
"4,522",5,3.1,1.5,1939,Bangalore,"28,034,272.8"
"3,453",3,2.6,2.5,1938,Rural,"10,647,180.0"
"4,070",2,3.7,1.0,1983,Pune,"20,825,143.0"
"1,588",5,1.2,3.0,2009,Rural,"5,155,956.6"
816,3,3.2,2.0,1947,Jaipur,"3,560,914.4000000004"
"4,318",5,1.7,1.5,1954,Rural,"13,249,600.799999999"
894,5,2.9,1.0,2004,Pune,"5,031,052.0"
"2,073",4,3.8,2.5,1956,Mumbai,"16,471,474.5"
"4,453",1,1.9,2.0,1928,Pune,"22,496,907.0"
"1,562",1,3.9,1.5,1934,Jaipur,"6,428,433.600000001"
"2,696",5,1.5,3.0,1927,Bangalore,"16,790,497.2"
"2,923",1,3.9,1.0,1970,Delhi,"19,351,139.6"
"2,913",2,1.1,3.0,1906,Mumbai,"22,329,747.0"
"4,871",4,2.0,1.0,1940,Pune,"24,797,506.0"
"4,081",4,3.1,1.0,1908,Mumbai,"31,516,776.0"
"4,758",1,3.5,2.5,1980,Mumbai,"36,013,015.5"
"2,142",1,1.5,3.0,1968,Delhi,"14,090,079.9"
"4,775",4,3.8,3.0,2024,Rural,"14,712,928.2"
"2,042",5,1.5,1.0,1900,Pune,"10,780,325.0"
"3,399",5,3.6,2.5,1920,Delhi,"22,956,551.8"
"2,534",5,3.7,3.0,2000,Jaipur,"10,619,132.8"
"1,978",2,3.2,1.5,1923,Rural,"6,108,372.6"
"1,511",5,3.7,1.5,1928,Delhi,"10,819,747.9"
"1,931",5,1.2,3.0,1933,Delhi,"13,364,201.5"
"3,756",1,3.8,2.5,1955,Rural,"11,418,103.799999999"
956,3,2.4,1.5,1925,Delhi,"6,667,939.2"
"3,564",5,1.9,1.0,1905,Delhi,"24,028,098.900000002"
"4,551",5,1.0,3.0,1959,Delhi,"30,375,274.8"
"4,076",3,2.7,1.5,1922,Mumbai,"31,298,262.0"
"2,792",5,1.2,1.0,1996,Rural,"8,723,409.0"
"1,638",3,1.0,1.5,1935,Delhi,"11,183,789.5"
"3,045",3,2.3,2.0,1937,Bangalore,"18,761,046.0"
"1,860",5,1.2,1.5,1991,Pune,"9,797,838.0"
"3,690",2,3.5,2.0,1970,Rural,"11,289,975.6"
555,5,1.1,1.0,1921,Delhi,"4,291,488.5"
"3,691",2,2.7,1.0,1938,Rural,"11,326,698.0"
"4,645",5,2.6,2.5,2014,Mumbai,"35,844,676.5"
"3,936",2,2.7,2.5,2000,Pune,"20,052,751.0"
"2,459",5,1.4,1.0,1954,Delhi,"16,714,369.100000001"
"2,629",4,3.6,3.0,1946,Mumbai,"20,631,355.5"
737,4,3.0,3.0,1953,Pune,"4,252,344.0"
"3,539",3,3.3,2.5,1995,Pune,"18,107,213.0"
888,1,3.5,2.0,2007,Rural,"2,818,053.6"
"3,906",4,3.7,1.5,1914,Delhi,"26,174,902.0"
"1,184",4,3.2,2.5,1978,Mumbai,"9,637,170.0"
"4,483",5,3.2,2.0,1994,Mumbai,"34,529,965.5"
686,1,1.4,1.0,1947,Bangalore,"4,387,420.8"
"3,243",5,1.5,1.0,2014,Pune,"16,690,946.0"
"3,928",5,3.3,3.0,2003,Bangalore,"24,437,863.2"
"2,910",3,1.7,3.0,1976,Bangalore,"17,967,339.599999998"
"3,734",5,2.7,3.0,1958,Delhi,"25,177,194.900000002"
"3,888",5,1.8,1.5,1978,Pune,"20,093,155.0"
"3,434",3,1.8,1.0,1950,Rural,"10,588,452.0"
"4,871",5,2.4,2.0,2013,Rural,"14,935,851.6"
"4,469",1,1.5,2.0,1950,Pune,"22,510,723.0"
"4,494",3,3.5,2.0,2000,Bangalore,"27,596,434.8"
"3,749",4,1.4,1.5,1995,Rural,"11,538,154.799999999"
"3,251",5,3.3,1.5,1985,Bangalore,"20,422,197.599999998"
"2,075",1,2.4,1.0,1994,Bangalore,"12,615,982.799999999"
"1,759",2,1.6,2.5,2022,Bangalore,"10,805,770.799999999"
"1,556",3,2.0,3.0,1958,Bangalore,"9,923,784.0"
"1,044",3,2.3,1.5,2014,Rural,"3,427,227.0"
829,5,1.8,1.5,1946,Jaipur,"3,785,940.0"
"2,669",5,3.4,3.0,1961,Mumbai,"21,108,877.5"
"2,078",3,2.1,1.5,1902,Mumbai,"16,283,847.0"
"3,506",5,2.5,1.5,1910,Delhi,"23,516,612.6"
"3,023",5,1.1,1.5,1999,Jaipur,"12,521,506.4"
"3,289",1,1.7,1.5,1966,Jaipur,"13,366,148.8"
"4,722",1,1.2,1.5,1985,Pune,"23,838,637.0"
"3,415",1,3.7,3.0,1919,Delhi,"22,529,408.2"
"2,272",4,3.6,1.5,1932,Pune,"11,884,755.0"
"2,638",3,1.8,1.0,1996,Bangalore,"16,296,046.799999999"
"2,456",3,2.5,3.0,1902,Pune,"12,695,260.0"
"2,572",5,2.0,1.5,1987,Bangalore,"16,150,280.399999999"
"2,896",5,3.3,1.5,1939,Delhi,"19,700,262.400000002"
"3,315",3,1.7,2.5,1961,Bangalore,"20,309,138.4"
"1,372",5,3.4,2.0,1920,Pune,"7,585,816.0"
"4,841",1,1.5,1.0,1957,Pune,"24,361,038.0"
756,2,1.9,2.0,1951,Bangalore,"4,823,929.2"
"4,532",4,3.7,2.0,1950,Bangalore,"27,835,999.2"
"3,760",1,1.9,3.0,1963,Rural,"11,442,327.0"
"1,193",1,3.7,2.5,1971,Pune,"6,168,598.0"
"4,537",5,1.4,2.5,1930,Rural,"13,998,511.2"
"1,055",4,2.9,2.0,1944,Delhi,"7,584,967.0"
"4,456",2,1.8,1.5,1957,Jaipur,"18,073,148.8"
"1,777",2,2.0,1.0,1976,Rural,"5,498,064.6"
"4,709",5,3.5,1.5,1973,Mumbai,"36,342,154.5"
"1,447",4,2.7,2.0,2013,Mumbai,"11,778,025.5"
"4,873",1,1.7,1.5,1913,Jaipur,"19,639,408.8"
897,1,3.8,2.5,2022,Pune,"4,678,024.0"
721,3,2.2,1.0,1924,Jaipur,"3,289,971.2"
"2,865",1,3.6,1.5,1977,Bangalore,"17,569,453.2"
"2,277",2,3.7,1.0,1978,Rural,"7,086,288.6"
"4,560",2,2.3,3.0,2024,Bangalore,"27,701,886.0"
"4,454",4,2.2,2.0,2024,Pune,"22,734,726.0"
"4,022",1,2.7,2.5,2006,Rural,"12,210,218.4"
"4,938",1,2.9,1.5,2009,Rural,"14,916,202.2"
"1,274",1,1.2,2.0,2023,Bangalore,"7,844,816.399999999"
839,2,1.2,1.5,1924,Mumbai,"6,623,611.5"
506,2,1.8,3.0,1944,Bangalore,"3,365,907.6"
"1,796",5,2.3,2.5,1901,Mumbai,"14,444,085.0"
787,3,3.0,1.0,1950,Delhi,"5,756,979.8"
"1,392",1,1.6,2.0,1928,Jaipur,"5,685,356.0"
"1,216",5,1.9,1.0,1993,Pune,"6,757,179.0"
"4,779",4,2.2,3.0,1948,Delhi,"31,639,678.2"
"2,353",1,1.8,1.0,2003,Jaipur,"9,621,585.6"
"1,069",1,2.2,1.0,1946,Pune,"5,467,113.0"
"1,142",5,1.4,1.0,1959,Jaipur,"5,056,620.800000001"
"4,172",3,1.0,2.0,1997,Delhi,"27,578,111.6"
"4,580",4,1.6,1.5,2017,Bangalore,"28,082,396.4"
"3,828",4,1.8,1.5,1986,Mumbai,"29,535,684.0"
"3,051",4,3.4,2.5,1920,Rural,"9,470,838.6"
609,2,3.3,3.0,1968,Mumbai,"5,129,457.0"
"4,150",3,3.2,3.0,1926,Mumbai,"31,830,549.0"
"3,719",1,3.9,1.0,1949,Pune,"18,870,910.0"
"1,231",3,2.2,3.0,1951,Rural,"3,983,329.8"
"4,809",3,1.3,1.5,1915,Bangalore,"29,370,468.0"
"3,543",3,3.5,2.5,2004,Delhi,"23,562,988.8"
"1,067",3,2.7,3.0,1912,Rural,"3,415,707.0"
"3,548",3,4.0,3.0,2009,Delhi,"23,840,992.5"
"3,371",2,2.0,2.5,1929,Bangalore,"20,697,392.4"
"1,857",5,3.6,2.0,1938,Pune,"10,016,155.0"
"1,571",3,3.6,3.0,1905,Jaipur,"6,741,427.2"
"2,746",1,4.0,3.0,1961,Rural,"8,374,914.6"
"3,055",3,4.0,2.5,1995,Jaipur,"12,659,859.200000001"
"2,876",4,4.0,1.0,1943,Rural,"8,946,907.2"
"2,420",4,3.7,2.5,1985,Delhi,"16,478,437.3"
623,4,1.8,1.5,2013,Mumbai,"5,374,585.5"
574,4,2.3,3.0,2009,Jaipur,"2,785,419.2"
"2,488",3,3.9,2.0,2020,Delhi,"16,937,800.1"
656,4,2.2,2.0,1946,Bangalore,"4,564,165.2"
"3,583",2,3.8,1.0,2009,Mumbai,"27,409,840.5"
"4,318",3,3.3,2.5,2024,Rural,"13,204,929.6"
"4,538",5,3.6,2.0,1954,Jaipur,"18,616,446.400000002"
"4,191",4,3.3,2.0,1915,Rural,"12,886,651.2"
"4,479",3,2.1,2.0,1985,Jaipur,"18,224,855.2"
582,2,1.8,3.0,1997,Pune,"3,276,249.0"
"3,565",1,3.1,2.0,1967,Pune,"18,179,643.0"
"2,733",3,1.3,1.0,1914,Rural,"8,405,273.4"
"2,284",5,1.6,2.0,2024,Jaipur,"9,616,193.6"
"2,590",1,1.1,1.0,1976,Rural,"7,906,006.199999999"
"4,668",4,1.9,1.5,1972,Jaipur,"19,055,332.8"
"4,512",3,1.9,1.5,1973,Bangalore,"27,472,278.0"
"2,377",4,3.7,1.5,1933,Pune,"12,509,936.0"
"2,814",1,3.3,1.5,1941,Mumbai,"21,588,909.0"
"1,963",2,3.1,1.5,2007,Bangalore,"12,203,793.6"
"4,492",5,3.4,2.5,1981,Jaipur,"18,450,996.8"
"3,414",3,2.9,1.0,1976,Delhi,"22,678,341.400000002"
"4,024",1,1.8,2.5,1928,Pune,"20,239,909.0"
"3,872",1,3.9,2.5,2012,Bangalore,"23,531,155.2"
"1,841",3,1.4,2.0,1990,Mumbai,"14,253,190.5"
"4,434",3,1.3,1.0,1967,Pune,"22,472,231.0"
"3,201",4,1.7,2.5,1957,Delhi,"21,424,876.2"
"4,544",3,3.6,3.0,1967,Pune,"23,298,479.0"
533,3,2.3,3.0,1960,Delhi,"4,066,771.8000000003"
"2,645",1,2.2,1.5,1970,Delhi,"17,454,676.2"
"1,779",4,1.9,2.0,1934,Bangalore,"11,194,633.2"
904,4,3.9,2.0,1999,Mumbai,"7,664,940.0"
"2,424",5,3.3,1.5,2024,Mumbai,"19,183,530.0"
"2,357",5,1.5,2.0,1902,Pune,"12,390,326.0"
"1,381",5,2.0,2.5,1934,Pune,"7,530,283.0"
"3,381",5,2.1,2.0,2021,Jaipur,"14,024,970.4"
"3,402",4,1.7,1.0,1990,Rural,"10,485,285.6"
"2,097",1,1.4,2.0,2006,Jaipur,"8,531,749.6"
"2,439",5,3.5,2.5,1993,Delhi,"16,847,204.400000002"
"1,745",5,2.6,2.0,1969,Delhi,"12,032,449.0"
939,4,2.1,2.0,1902,Bangalore,"6,247,616.399999999"
"3,324",2,1.2,2.5,1969,Delhi,"21,888,683.7"
615,1,1.8,1.5,1982,Delhi,"4,230,088.2"
"1,778",1,3.2,2.5,2015,Bangalore,"11,046,028.799999999"
796,1,3.7,1.0,1970,Jaipur,"3,475,522.4000000004"
"3,448",2,3.7,3.0,2021,Rural,"10,599,178.2"
"3,105",5,1.9,2.0,1915,Delhi,"20,876,317.8"
"1,594",5,3.1,3.0,2012,Rural,"5,221,443.6"
"1,574",1,1.4,2.5,1986,Rural,"4,861,944.6"
515,2,1.9,2.0,1964,Pune,"2,792,064.0"
"2,027",2,2.5,2.0,1941,Mumbai,"15,679,282.5"
550,4,3.3,3.0,1996,Mumbai,"4,954,687.5"
"3,699",4,3.7,1.0,1973,Bangalore,"23,005,668.0"
"3,741",5,3.8,2.0,1928,Rural,"11,625,399.0"
"2,103",5,1.5,3.0,1918,Delhi,"14,484,245.1"
"3,536",5,2.3,2.5,1911,Delhi,"23,820,153.5"
"3,285",1,3.0,3.0,1979,Bangalore,"20,129,557.2"
"2,492",1,3.3,3.0,2014,Jaipur,"10,162,360.0"
